Cust_ID,Age,Customer_Segment,Customer_Vintage_Group
CC63338,48,Diamond,VG1
CC95288,26,Diamond,VG1
CC69877,37,Diamond,VG1
CC74592,47,Diamond,VG1
CC95502,25,Diamond,VG1
CC92905,41,Diamond,VG1
CC87381,47,Diamond,VG1
CC21717,34,Diamond,VG1
CC68444,23,Diamond,VG1
CC13394,44,Diamond,VG1
CC47136,36,Diamond,VG1
CC18712,32,Diamond,VG1
CC81328,43,Diamond,VG1
CC48376,50,Diamond,VG1
CC37161,41,Diamond,VG1
CC77101,50,Diamond,VG1
CC89297,26,Diamond,VG1
CC96530,30,Diamond,VG1
CC70728,26,Diamond,VG1
CC56366,25,Diamond,VG1
CC58116,44,Diamond,VG1
CC72601,40,Diamond,VG1
CC85277,30,Diamond,VG1
CC92596,39,Diamond,VG1
CC34843,45,Diamond,VG1
CC84634,46,Diamond,VG1
CC68239,29,Diamond,VG1
CC56913,42,Diamond,VG1
CC67107,32,Diamond,VG1
CC16980,34,Diamond,VG1
CC28344,23,Diamond,VG1
CC55214,24,Diamond,VG1
CC13778,33,Diamond,VG1
CC49733,37,Diamond,VG1
CC12360,49,Diamond,VG1
CC74718,33,Diamond,VG1
CC88463,33,Diamond,VG1
CC56525,41,Diamond,VG1
CC29876,32,Diamond,VG1
CC37404,50,Diamond,VG1
CC23848,45,Diamond,VG1
CC70927,37,Diamond,VG1
CC70027,26,Diamond,VG1
CC61522,28,Diamond,VG1
CC71598,40,Diamond,VG1
CC55117,43,Diamond,VG1
CC33754,49,Diamond,VG1
CC31967,32,Diamond,VG1
CC27440,42,Diamond,VG1
CC83671,40,Diamond,VG1
CC56840,26,Diamond,VG1
CC92535,39,Diamond,VG1
CC62069,35,Diamond,VG1
CC76049,31,Diamond,VG1
CC40541,48,Diamond,VG1
CC53227,35,Diamond,VG1
CC28416,48,Diamond,VG1
CC21497,45,Diamond,VG1
CC91990,25,Diamond,VG1
CC35502,25,Diamond,VG1
CC20216,41,Diamond,VG1
CC73069,24,Diamond,VG1
CC52817,46,Diamond,VG1
CC36913,41,Diamond,VG1
CC84955,37,Diamond,VG1
CC28656,32,Diamond,VG1
CC38192,47,Diamond,VG1
CC19302,27,Diamond,VG1
CC29604,21,Diamond,VG1
CC19186,30,Diamond,VG1
CC14023,25,Diamond,VG1
CC37297,23,Diamond,VG1
CC97018,28,Diamond,VG1
CC31110,34,Diamond,VG1
CC80882,43,Diamond,VG1
CC22403,38,Diamond,VG1
CC23204,36,Diamond,VG1
CC51235,45,Diamond,VG1
CC16355,43,Diamond,VG1
CC52916,25,Diamond,VG1
CC51936,43,Diamond,VG1
CC92605,28,Diamond,VG1
CC94396,49,Diamond,VG1
CC80090,28,Diamond,VG1
CC34271,49,Diamond,VG1
CC79047,40,Diamond,VG1
CC89293,34,Diamond,VG1
CC68859,40,Diamond,VG1
CC77963,32,Diamond,VG1
CC89163,27,Diamond,VG1
CC32764,49,Diamond,VG1
CC59494,37,Diamond,VG1
CC44746,40,Diamond,VG1
CC69623,31,Diamond,VG1
CC20981,28,Diamond,VG1
CC49112,20,Diamond,VG1
CC67331,24,Diamond,VG1
CC46722,49,Diamond,VG1
CC70146,48,Diamond,VG1
CC21046,32,Diamond,VG1
CC31125,24,Diamond,VG1
CC71352,22,Diamond,VG1
CC11846,24,Diamond,VG1
CC24016,34,Diamond,VG1
CC71416,46,Diamond,VG1
CC59100,20,Diamond,VG1
CC39710,49,Diamond,VG1
CC68952,47,Diamond,VG1
CC97726,43,Diamond,VG1
CC43929,34,Diamond,VG1
CC37155,46,Diamond,VG1
CC15547,43,Diamond,VG1
CC57682,30,Diamond,VG1
CC21747,37,Diamond,VG1
CC22460,20,Diamond,VG1
CC71044,31,Diamond,VG1
CC41359,47,Diamond,VG1
CC28842,24,Diamond,VG1
CC14829,48,Diamond,VG1
CC34642,26,Diamond,VG1
CC55818,28,Diamond,VG1
CC59702,33,Diamond,VG1
CC61103,48,Diamond,VG1
CC71948,37,Diamond,VG1
CC28481,28,Diamond,VG1
CC66080,32,Diamond,VG1
CC25140,24,Diamond,VG1
CC68634,23,Diamond,VG1
CC15155,35,Diamond,VG1
CC68259,50,Diamond,VG1
CC87266,40,Diamond,VG1
CC96225,43,Diamond,VG1
CC35929,50,Diamond,VG1
CC50761,32,Diamond,VG1
CC81988,43,Diamond,VG1
CC39054,20,Diamond,VG1
CC78432,47,Diamond,VG1
CC77125,41,Diamond,VG1
CC39724,40,Diamond,VG1
CC62968,44,Diamond,VG1
CC56332,48,Diamond,VG1
CC53625,37,Diamond,VG1
CC78926,42,Diamond,VG1
CC24755,50,Diamond,VG1
CC33587,22,Diamond,VG1
CC35724,33,Diamond,VG1
CC28297,25,Diamond,VG1
CC80237,48,Diamond,VG1
CC34182,36,Diamond,VG1
CC89998,48,Diamond,VG1
CC96574,27,Diamond,VG1
CC97445,25,Diamond,VG1
CC20302,34,Diamond,VG1
CC25846,49,Diamond,VG1
CC31588,33,Diamond,VG1
CC83391,20,Diamond,VG1
CC16830,43,Diamond,VG1
CC13043,21,Diamond,VG1
CC78921,48,Diamond,VG1
CC88728,28,Diamond,VG1
CC32649,38,Diamond,VG1
CC88818,22,Diamond,VG1
CC61789,38,Diamond,VG1
CC73518,23,Diamond,VG1
CC31163,34,Diamond,VG1
CC79603,29,Diamond,VG1
CC70572,31,Gold,VG3
CC24577,40,Gold,VG3
CC41399,28,Gold,VG3
CC89286,22,Gold,VG3
CC25221,29,Gold,VG3
CC67263,26,Gold,VG3
CC88216,42,Gold,VG3
CC46132,27,Gold,VG3
CC99912,30,Gold,VG3
CC65123,29,Gold,VG3
CC14901,49,Gold,VG3
CC93818,42,Gold,VG3
CC59089,48,Gold,VG3
CC66035,24,Gold,VG3
CC64772,37,Gold,VG3
CC65541,41,Gold,VG3
CC67479,32,Gold,VG3
CC52226,27,Gold,VG3
CC67973,46,Gold,VG3
CC19145,34,Gold,VG3
CC57286,20,Gold,VG3
CC69807,39,Gold,VG3
CC93833,36,Gold,VG3
CC83854,48,Gold,VG3
CC56528,48,Gold,VG3
CC99202,43,Gold,VG3
CC99577,43,Gold,VG3
CC80138,32,Gold,VG3
CC80600,34,Gold,VG3
CC16298,36,Gold,VG3
CC87348,47,Gold,VG3
CC56779,42,Gold,VG3
CC50013,36,Gold,VG3
CC82921,23,Gold,VG3
CC84597,33,Gold,VG3
CC44312,42,Gold,VG3
CC93554,30,Gold,VG3
CC56862,35,Gold,VG3
CC93493,43,Gold,VG3
CC32914,43,Gold,VG3
CC86740,38,Gold,VG3
CC97571,49,Gold,VG3
CC45603,27,Gold,VG3
CC14439,31,Gold,VG3
CC49661,43,Gold,VG3
CC83316,38,Gold,VG3
CC34837,45,Gold,VG3
CC67546,50,Gold,VG3
CC57724,47,Gold,VG3
CC84337,21,Gold,VG3
CC44285,21,Gold,VG3
CC34210,39,Gold,VG3
CC21120,49,Gold,VG3
CC55425,20,Gold,VG3
CC64774,45,Gold,VG3
CC13515,46,Gold,VG3
CC44896,30,Gold,VG3
CC76533,24,Gold,VG3
CC21612,41,Gold,VG3
CC23811,39,Gold,VG3
CC27074,29,Gold,VG3
CC32268,45,Gold,VG3
CC23897,27,Gold,VG3
CC62220,31,Gold,VG3
CC15944,36,Gold,VG3
CC98892,45,Gold,VG3
CC37167,41,Gold,VG3
CC46585,46,Gold,VG3
CC58756,37,Gold,VG3
CC22328,45,Gold,VG3
CC41675,34,Gold,VG3
CC99582,27,Gold,VG3
CC24173,37,Gold,VG3
CC79261,46,Gold,VG3
CC42383,46,Gold,VG3
CC65592,31,Gold,VG3
CC24638,24,Gold,VG3
CC85434,42,Gold,VG3
CC70045,49,Gold,VG3
CC83798,39,Gold,VG3
CC79631,26,Gold,VG3
CC33423,46,Gold,VG3
CC54659,28,Gold,VG3
CC12238,46,Gold,VG3
CC14086,44,Gold,VG3
CC19491,29,Gold,VG3
CC52267,22,Gold,VG3
CC91533,42,Gold,VG3
CC63449,26,Gold,VG3
CC21890,21,Gold,VG3
CC22798,20,Gold,VG3
CC79037,22,Gold,VG3
CC42963,31,Gold,VG3
CC25645,21,Gold,VG3
CC93947,44,Gold,VG3
CC57139,46,Gold,VG3
CC18939,31,Gold,VG3
CC50220,37,Gold,VG3
CC49066,27,Gold,VG3
CC56451,29,Gold,VG3
CC97386,23,Gold,VG3
CC56647,37,Gold,VG3
CC11272,32,Gold,VG3
CC95143,49,Gold,VG3
CC51511,45,Gold,VG3
CC70216,30,Gold,VG3
CC32016,20,Gold,VG3
CC36061,38,Gold,VG3
CC97280,46,Gold,VG3
CC99952,43,Gold,VG3
CC95241,44,Gold,VG3
CC68592,40,Gold,VG3
CC73433,49,Gold,VG3
CC84927,45,Gold,VG3
CC84224,27,Gold,VG3
CC39639,44,Gold,VG3
CC53544,26,Gold,VG3
CC28907,36,Gold,VG3
CC76319,37,Gold,VG3
CC14039,34,Gold,VG3
CC40690,21,Gold,VG3
CC82802,30,Gold,VG3
CC59901,41,Gold,VG3
CC46781,21,Gold,VG3
CC25058,28,Gold,VG3
CC28629,25,Gold,VG3
CC80563,25,Gold,VG3
CC49800,39,Gold,VG3
CC33841,28,Gold,VG3
CC89156,29,Gold,VG3
CC74270,38,Gold,VG3
CC45217,48,Gold,VG3
CC16413,45,Gold,VG3
CC52610,38,Gold,VG3
CC49748,24,Gold,VG3
CC15634,28,Gold,VG3
CC82644,34,Gold,VG3
CC48439,50,Gold,VG3
CC70936,46,Gold,VG3
CC93809,23,Gold,VG3
CC63383,28,Gold,VG3
CC18529,27,Gold,VG3
CC83193,48,Gold,VG3
CC44154,28,Gold,VG3
CC93291,25,Gold,VG3
CC28571,22,Gold,VG3
CC45399,30,Gold,VG3
CC81393,25,Gold,VG3
CC41080,27,Gold,VG3
CC77908,32,Gold,VG3
CC93761,50,Gold,VG3
CC21974,37,Gold,VG3
CC82986,35,Gold,VG3
CC98509,22,Gold,VG3
CC31079,46,Gold,VG3
CC11223,44,Gold,VG3
CC87763,28,Gold,VG3
CC17167,25,Gold,VG3
CC66984,28,Gold,VG3
CC21258,27,Gold,VG3
CC12744,43,Gold,VG3
CC15027,23,Gold,VG3
CC65218,36,Gold,VG3
CC44582,20,Gold,VG3
CC54482,40,Gold,VG3
CC40973,49,Gold,VG3
CC20730,39,Gold,VG3
CC29566,41,Gold,VG3
CC23434,35,Gold,VG3
CC44170,45,Gold,VG3
CC78165,36,Gold,VG3
CC45078,39,Gold,VG3
CC49677,45,Gold,VG3
CC69616,21,Gold,VG3
CC45907,29,Gold,VG3
CC50919,37,Gold,VG3
CC16524,40,Gold,VG3
CC19411,37,Gold,VG3
CC65812,50,Gold,VG3
CC18869,27,Gold,VG3
CC84463,26,Gold,VG3
CC43696,45,Gold,VG3
CC33286,50,Gold,VG3
CC52465,50,Gold,VG3
CC71499,23,Gold,VG3
CC31470,27,Gold,VG3
CC67792,42,Gold,VG3
CC65840,38,Gold,VG3
CC76601,29,Gold,VG3
CC63828,21,Gold,VG3
CC22573,39,Gold,VG3
CC62587,20,Gold,VG3
CC90202,28,Gold,VG3
CC38880,25,Gold,VG3
CC49276,45,Gold,VG3
CC75364,44,Gold,VG3
CC97762,46,Gold,VG3
CC71099,23,Gold,VG3
CC79060,36,Gold,VG3
CC63178,47,Gold,VG3
CC35522,35,Gold,VG3
CC68644,27,Gold,VG3
CC39230,50,Gold,VG3
CC92313,23,Gold,VG3
CC93840,26,Gold,VG3
CC78153,27,Gold,VG3
CC35289,40,Gold,VG3
CC58211,48,Gold,VG3
CC55049,47,Gold,VG3
CC53950,40,Gold,VG3
CC57022,21,Gold,VG3
CC73510,26,Gold,VG3
CC77865,42,Gold,VG3
CC51598,44,Gold,VG3
CC85255,37,Gold,VG3
CC11524,46,Gold,VG3
CC62344,36,Gold,VG3
CC31194,28,Gold,VG3
CC17426,39,Gold,VG3
CC23557,27,Gold,VG3
CC55394,35,Gold,VG3
CC84260,24,Gold,VG3
CC72297,32,Gold,VG3
CC30640,46,Gold,VG3
CC56642,38,Gold,VG3
CC57472,32,Gold,VG3
CC28735,25,Gold,VG3
CC68578,29,Gold,VG3
CC24249,35,Gold,VG3
CC92965,33,Gold,VG3
CC82145,26,Gold,VG3
CC89116,50,Gold,VG3
CC50588,27,Gold,VG3
CC22299,34,Gold,VG3
CC50750,47,Gold,VG3
CC46813,48,Gold,VG3
CC44046,49,Gold,VG3
CC84470,29,Gold,VG3
CC12904,20,Gold,VG3
CC47469,32,Gold,VG3
CC35449,20,Gold,VG3
CC98395,35,Gold,VG3
CC50964,47,Gold,VG3
CC27225,22,Gold,VG3
CC45848,47,Gold,VG3
CC37463,41,Gold,VG3
CC83741,34,Gold,VG3
CC23701,27,Gold,VG3
CC83344,40,Gold,VG3
CC95312,38,Gold,VG3
CC27900,37,Gold,VG3
CC95243,44,Gold,VG3
CC53528,28,Gold,VG3
CC38477,49,Gold,VG3
CC59176,45,Gold,VG3
CC65438,31,Gold,VG3
CC89188,25,Gold,VG3
CC28834,35,Gold,VG3
CC46342,22,Gold,VG3
CC65624,39,Gold,VG3
CC63558,43,Gold,VG3
CC37044,46,Gold,VG3
CC81711,45,Gold,VG3
CC82538,49,Gold,VG3
CC20928,49,Gold,VG3
CC68274,38,Gold,VG3
CC68415,36,Gold,VG3
CC64783,37,Gold,VG3
CC39773,29,Gold,VG3
CC29495,45,Gold,VG3
CC34223,26,Gold,VG3
CC59857,48,Gold,VG3
CC14385,29,Gold,VG3
CC19757,47,Gold,VG3
CC74418,29,Gold,VG3
CC61501,35,Gold,VG3
CC96512,38,Gold,VG3
CC19542,44,Gold,VG3
CC74357,40,Gold,VG3
CC69438,26,Gold,VG3
CC49883,25,Gold,VG3
CC89196,30,Gold,VG3
CC17637,42,Gold,VG3
CC42198,29,Gold,VG3
CC17520,23,Gold,VG3
CC82872,32,Gold,VG3
CC24673,38,Gold,VG3
CC70958,38,Gold,VG3
CC60635,33,Gold,VG3
CC93684,22,Gold,VG3
CC65836,21,Gold,VG3
CC41101,33,Gold,VG3
CC61368,39,Gold,VG3
CC87106,43,Gold,VG3
CC11974,47,Gold,VG3
CC91226,46,Gold,VG3
CC63240,32,Gold,VG3
CC75104,40,Gold,VG3
CC95043,25,Gold,VG3
CC20731,25,Gold,VG3
CC77356,32,Gold,VG3
CC89628,27,Gold,VG3
CC15122,36,Gold,VG3
CC46434,42,Gold,VG3
CC50410,46,Gold,VG3
CC69109,48,Gold,VG3
CC22053,45,Gold,VG3
CC84129,27,Gold,VG3
CC11997,45,Gold,VG3
CC35458,25,Gold,VG3
CC68660,30,Gold,VG3
CC23267,35,Gold,VG3
CC30561,27,Gold,VG3
CC34943,29,Gold,VG3
CC47309,40,Gold,VG3
CC24775,29,Gold,VG3
CC23017,40,Gold,VG3
CC85861,21,Gold,VG3
CC75749,27,Gold,VG3
CC70034,39,Gold,VG3
CC51114,39,Gold,VG3
CC62719,40,Gold,VG3
CC96937,43,Gold,VG3
CC33622,45,Gold,VG3
CC30745,26,Gold,VG3
CC71378,46,Gold,VG3
CC79524,34,Gold,VG3
CC37815,36,Gold,VG3
CC42415,36,Gold,VG3
CC33845,49,Gold,VG3
CC60216,47,Gold,VG3
CC53707,25,Gold,VG3
CC31319,26,Gold,VG3
CC78397,36,Gold,VG3
CC35925,41,Gold,VG3
CC87102,42,Gold,VG3
CC37816,46,Gold,VG3
CC98748,40,Gold,VG3
CC94507,36,Gold,VG3
CC71922,46,Gold,VG3
CC56890,33,Gold,VG3
CC43856,39,Gold,VG3
CC94154,38,Gold,VG3
CC65524,35,Gold,VG3
CC21464,50,Gold,VG3
CC53207,39,Gold,VG3
CC37450,30,Gold,VG3
CC68697,34,Gold,VG3
CC98770,43,Gold,VG3
CC35257,49,Gold,VG3
CC98334,22,Gold,VG3
CC50564,20,Gold,VG3
CC13361,29,Gold,VG3
CC60067,32,Gold,VG3
CC63460,45,Gold,VG3
CC32139,40,Gold,VG3
CC91090,22,Gold,VG3
CC53558,32,Gold,VG3
CC17263,50,Gold,VG3
CC62618,49,Gold,VG3
CC73378,36,Gold,VG3
CC86979,35,Gold,VG3
CC82816,45,Gold,VG3
CC31734,45,Gold,VG3
CC70426,44,Gold,VG3
CC54121,31,Gold,VG3
CC28026,20,Gold,VG3
CC97192,37,Gold,VG3
CC43570,33,Gold,VG3
CC37077,30,Gold,VG3
CC30389,26,Gold,VG3
CC96844,43,Gold,VG3
CC63246,47,Gold,VG3
CC13367,47,Gold,VG3
CC76314,22,Gold,VG3
CC22469,21,Gold,VG3
CC99154,35,Gold,VG3
CC21131,38,Gold,VG3
CC90309,20,Gold,VG3
CC83636,43,Gold,VG3
CC57759,32,Gold,VG3
CC57357,21,Gold,VG3
CC89344,22,Gold,VG3
CC89640,23,Gold,VG3
CC60077,44,Gold,VG3
CC19282,50,Gold,VG3
CC70338,29,Gold,VG3
CC69358,44,Gold,VG3
CC59959,38,Gold,VG3
CC54696,29,Gold,VG3
CC40482,34,Gold,VG3
CC24006,41,Gold,VG3
CC72504,34,Gold,VG3
CC15883,42,Gold,VG3
CC99313,48,Gold,VG3
CC67129,32,Gold,VG3
CC28882,32,Gold,VG3
CC51990,25,Gold,VG3
CC85035,20,Gold,VG3
CC27235,21,Gold,VG3
CC14884,48,Gold,VG3
CC65430,25,Gold,VG3
CC49710,27,Gold,VG3
CC87906,21,Gold,VG3
CC30273,35,Gold,VG3
CC32927,43,Gold,VG3
CC18995,27,Gold,VG3
CC40817,32,Gold,VG3
CC40131,35,Gold,VG3
CC65495,48,Gold,VG3
CC22716,45,Gold,VG3
CC88839,42,Gold,VG3
CC72196,43,Gold,VG3
CC25930,46,Gold,VG3
CC60931,22,Gold,VG3
CC62289,46,Gold,VG3
CC88674,38,Gold,VG3
CC16807,28,Gold,VG3
CC30961,27,Gold,VG3
CC64007,39,Gold,VG3
CC59638,38,Gold,VG3
CC48491,27,Gold,VG3
CC62261,48,Gold,VG3
CC50405,39,Gold,VG3
CC51281,50,Gold,VG3
CC75475,33,Gold,VG3
CC42236,25,Gold,VG3
CC69125,50,Gold,VG3
CC77163,38,Gold,VG3
CC70398,36,Gold,VG3
CC88243,28,Gold,VG3
CC62162,23,Gold,VG3
CC65112,46,Gold,VG3
CC26266,24,Gold,VG3
CC61002,49,Gold,VG3
CC52612,31,Gold,VG3
CC46087,42,Gold,VG3
CC31759,35,Gold,VG3
CC67648,21,Gold,VG3
CC29191,21,Gold,VG3
CC69206,35,Gold,VG3
CC11127,41,Gold,VG3
CC75386,28,Gold,VG3
CC52106,43,Gold,VG3
CC96194,29,Gold,VG3
CC63592,29,Gold,VG3
CC46538,42,Gold,VG3
CC61578,33,Gold,VG3
CC86861,46,Gold,VG3
CC42021,39,Gold,VG3
CC64131,44,Gold,VG3
CC59435,31,Gold,VG3
CC30160,25,Gold,VG3
CC33177,24,Gold,VG3
CC44894,47,Gold,VG3
CC17582,29,Gold,VG3
CC98004,29,Gold,VG3
CC84053,42,Gold,VG3
CC78449,23,Gold,VG3
CC32276,43,Gold,VG3
CC16746,46,Gold,VG3
CC39218,29,Gold,VG3
CC50231,31,Gold,VG3
CC65291,21,Gold,VG3
CC85190,20,Gold,VG3
CC20509,43,Gold,VG3
CC81137,28,Gold,VG3
CC45430,29,Gold,VG3
CC83293,23,Gold,VG3
CC35086,41,Gold,VG3
CC43350,39,Gold,VG3
CC11360,36,Gold,VG3
CC81621,25,Gold,VG3
CC29373,23,Gold,VG3
CC39514,48,Gold,VG3
CC99553,25,Gold,VG3
CC89574,44,Gold,VG3
CC34769,50,Gold,VG3
CC15135,41,Gold,VG3
CC52359,32,Gold,VG3
CC48982,48,Gold,VG3
CC32645,36,Gold,VG3
CC67707,20,Gold,VG3
CC79898,25,Gold,VG3
CC56637,43,Gold,VG3
CC26068,40,Gold,VG3
CC47380,35,Gold,VG3
CC26230,45,Gold,VG3
CC17048,29,Gold,VG3
CC19596,35,Gold,VG3
CC87823,46,Gold,VG3
CC29677,31,Gold,VG3
CC51607,22,Gold,VG3
CC22561,34,Gold,VG3
CC83477,22,Gold,VG3
CC27404,42,Gold,VG3
CC33515,49,Gold,VG3
CC56553,40,Gold,VG3
CC53024,46,Gold,VG3
CC88621,42,Gold,VG3
CC67308,50,Gold,VG3
CC81725,48,Gold,VG3
CC51190,36,Gold,VG3
CC58240,25,Gold,VG3
CC71049,24,Gold,VG3
CC22708,32,Gold,VG3
CC24545,38,Gold,VG3
CC53519,28,Gold,VG3
CC12212,41,Gold,VG3
CC53016,37,Gold,VG3
CC28812,49,Gold,VG3
CC21484,38,Gold,VG3
CC71843,30,Gold,VG3
CC36118,42,Gold,VG3
CC53373,44,Gold,VG3
CC36898,33,Gold,VG3
CC62604,36,Gold,VG3
CC93223,45,Gold,VG3
CC87414,24,Gold,VG3
CC25796,45,Gold,VG3
CC38598,25,Gold,VG3
CC35708,40,Gold,VG3
CC96183,41,Gold,VG3
CC23890,47,Gold,VG3
CC86951,22,Gold,VG3
CC84349,48,Gold,VG3
CC86583,27,Gold,VG3
CC74271,25,Gold,VG3
CC23111,42,Gold,VG3
CC16650,28,Gold,VG3
CC40616,26,Gold,VG3
CC95099,30,Gold,VG3
CC28071,48,Gold,VG3
CC79012,37,Gold,VG3
CC78589,49,Gold,VG3
CC52364,45,Gold,VG3
CC67292,33,Gold,VG3
CC82190,44,Gold,VG3
CC60110,22,Gold,VG3
CC13683,26,Gold,VG3
CC47612,45,Gold,VG3
CC77091,32,Gold,VG3
CC27560,39,Gold,VG3
CC33985,33,Gold,VG3
CC43262,50,Gold,VG3
CC28804,37,Gold,VG3
CC31404,44,Gold,VG3
CC19185,28,Gold,VG3
CC36349,43,Gold,VG3
CC26014,45,Gold,VG3
CC74108,33,Gold,VG3
CC93194,28,Gold,VG3
CC14523,33,Gold,VG3
CC31134,40,Gold,VG3
CC44117,21,Gold,VG3
CC30469,42,Gold,VG3
CC97688,22,Gold,VG3
CC42102,23,Gold,VG3
CC60065,21,Gold,VG3
CC51784,26,Gold,VG3
CC50994,22,Gold,VG3
CC12304,50,Gold,VG3
CC13916,46,Gold,VG3
CC25740,23,Gold,VG3
CC30527,35,Gold,VG3
CC16017,43,Gold,VG3
CC65781,24,Gold,VG3
CC49486,27,Gold,VG3
CC79957,43,Gold,VG3
CC23645,34,Gold,VG3
CC99057,43,Gold,VG3
CC23150,37,Gold,VG3
CC85779,38,Gold,VG3
CC64057,35,Gold,VG3
CC20076,50,Gold,VG3
CC16420,22,Gold,VG3
CC52380,30,Gold,VG3
CC28893,31,Gold,VG3
CC24873,20,Gold,VG3
CC58275,26,Gold,VG3
CC32149,31,Gold,VG3
CC29080,34,Gold,VG3
CC95875,49,Gold,VG3
CC33598,38,Gold,VG3
CC67638,42,Gold,VG3
CC49685,32,Gold,VG3
CC48334,30,Gold,VG3
CC59472,35,Gold,VG3
CC50660,39,Gold,VG3
CC33902,27,Gold,VG3
CC74238,50,Gold,VG3
CC23078,49,Gold,VG3
CC87875,48,Gold,VG3
CC17059,26,Gold,VG3
CC98472,48,Gold,VG3
CC61607,43,Gold,VG3
CC24544,23,Gold,VG3
CC28610,36,Gold,VG3
CC49636,21,Gold,VG3
CC35527,23,Platinum,VG2
CC85173,42,Platinum,VG2
CC38100,27,Platinum,VG2
CC31533,30,Platinum,VG2
CC43430,43,Platinum,VG2
CC59174,37,Platinum,VG2
CC61154,44,Platinum,VG2
CC60218,37,Platinum,VG2
CC20078,34,Platinum,VG2
CC79633,29,Platinum,VG2
CC68467,41,Platinum,VG2
CC95042,24,Platinum,VG2
CC73905,24,Platinum,VG2
CC77675,38,Platinum,VG2
CC80314,37,Platinum,VG2
CC69339,25,Platinum,VG2
CC43411,32,Platinum,VG2
CC72081,29,Platinum,VG2
CC95784,32,Platinum,VG2
CC41613,34,Platinum,VG2
CC26824,38,Platinum,VG2
CC38916,41,Platinum,VG2
CC61007,22,Platinum,VG2
CC59250,42,Platinum,VG2
CC53481,39,Platinum,VG2
CC32689,41,Platinum,VG2
CC98954,30,Platinum,VG2
CC43781,32,Platinum,VG2
CC19090,43,Platinum,VG2
CC95430,42,Platinum,VG2
CC73105,38,Platinum,VG2
CC28129,20,Platinum,VG2
CC75806,43,Platinum,VG2
CC90197,45,Platinum,VG2
CC54393,35,Platinum,VG2
CC12061,37,Platinum,VG2
CC32131,23,Platinum,VG2
CC86889,29,Platinum,VG2
CC24908,26,Platinum,VG2
CC12110,20,Platinum,VG2
CC78751,46,Platinum,VG2
CC69848,37,Platinum,VG2
CC25834,46,Platinum,VG2
CC93661,40,Platinum,VG2
CC95934,31,Platinum,VG2
CC32316,24,Platinum,VG2
CC54217,35,Platinum,VG2
CC50362,35,Platinum,VG2
CC57307,33,Platinum,VG2
CC87435,31,Platinum,VG2
CC76820,25,Platinum,VG2
CC86377,40,Platinum,VG2
CC40530,43,Platinum,VG2
CC37631,47,Platinum,VG2
CC21490,39,Platinum,VG2
CC54651,50,Platinum,VG2
CC17477,29,Platinum,VG2
CC79820,41,Platinum,VG2
CC18772,32,Platinum,VG2
CC13156,42,Platinum,VG2
CC30045,43,Platinum,VG2
CC23167,25,Platinum,VG2
CC18443,34,Platinum,VG2
CC42326,34,Platinum,VG2
CC42787,26,Platinum,VG2
CC54157,46,Platinum,VG2
CC65127,41,Platinum,VG2
CC17412,24,Platinum,VG2
CC40838,42,Platinum,VG2
CC78710,49,Platinum,VG2
CC32685,21,Platinum,VG2
CC57968,33,Platinum,VG2
CC15529,45,Platinum,VG2
CC67614,31,Platinum,VG2
CC36835,27,Platinum,VG2
CC49238,44,Platinum,VG2
CC35507,21,Platinum,VG2
CC67671,20,Platinum,VG2
CC50684,32,Platinum,VG2
CC60813,39,Platinum,VG2
CC22638,26,Platinum,VG2
CC59050,20,Platinum,VG2
CC38996,47,Platinum,VG2
CC16779,21,Platinum,VG2
CC26581,31,Platinum,VG2
CC83818,42,Platinum,VG2
CC42123,47,Platinum,VG2
CC43767,42,Platinum,VG2
CC92518,28,Platinum,VG2
CC88054,46,Platinum,VG2
CC79262,21,Platinum,VG2
CC52760,36,Platinum,VG2
CC36231,46,Platinum,VG2
CC81245,49,Platinum,VG2
CC61152,43,Platinum,VG2
CC39512,29,Platinum,VG2
CC81030,25,Platinum,VG2
CC28038,48,Platinum,VG2
CC96127,34,Platinum,VG2
CC64827,28,Platinum,VG2
CC20348,39,Platinum,VG2
CC95200,50,Platinum,VG2
CC50621,21,Platinum,VG2
CC80725,31,Platinum,VG2
CC70323,49,Platinum,VG2
CC18019,34,Platinum,VG2
CC96090,45,Platinum,VG2
CC70923,25,Platinum,VG2
CC34836,25,Platinum,VG2
CC18697,20,Platinum,VG2
CC58199,44,Platinum,VG2
CC72310,24,Platinum,VG2
CC78695,26,Platinum,VG2
CC25217,30,Platinum,VG2
CC53541,41,Platinum,VG2
CC56187,29,Platinum,VG2
CC61736,47,Platinum,VG2
CC74791,39,Platinum,VG2
CC35304,23,Platinum,VG2
CC29686,36,Platinum,VG2
CC23644,43,Platinum,VG2
CC66202,20,Platinum,VG2
CC32021,25,Platinum,VG2
CC80780,38,Platinum,VG2
CC56431,33,Platinum,VG2
CC70438,35,Platinum,VG2
CC20141,30,Platinum,VG2
CC74767,21,Platinum,VG2
CC86123,33,Platinum,VG2
CC21935,47,Platinum,VG2
CC76599,41,Platinum,VG2
CC59596,50,Platinum,VG2
CC39890,44,Platinum,VG2
CC54632,31,Platinum,VG2
CC80550,33,Platinum,VG2
CC23706,43,Platinum,VG2
CC81749,29,Platinum,VG2
CC70588,22,Platinum,VG2
CC87826,41,Platinum,VG2
CC40960,29,Platinum,VG2
CC97655,32,Platinum,VG2
CC57162,26,Platinum,VG2
CC66171,32,Platinum,VG2
CC54876,26,Platinum,VG2
CC45239,38,Platinum,VG2
